date,Year,Month,Weekday Name,drug_code,ddd_sales,drug_name,abc_class,ved_class,atc_desc,priority,day_of_week,is_weekend,quarter,week_of_year
26/12/2017,2017,12,Tuesday,N02BA,3.5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,4,52
27/12/2017,2017,12,Wednesday,N02BA,5.15,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,4,52
28/12/2017,2017,12,Thursday,N02BA,5.1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,4,52
29/12/2017,2017,12,Friday,N02BA,2.5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,4,52
30/12/2017,2017,12,Saturday,N02BA,4,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,4,52
31/12/2017,2017,12,Sunday,N02BA,5.3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,4,52
01/01/2018,2018,1,Monday,N02BA,0,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,1,1
02/01/2018,2018,1,Tuesday,N02BA,2.25,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,1,1
03/01/2018,2018,1,Wednesday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,1,1
04/01/2018,2018,1,Thursday,N02BA,1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,1,1
05/01/2018,2018,1,Friday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,1,1
06/01/2018,2018,1,Saturday,N02BA,2.2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,1,1
07/01/2018,2018,1,Sunday,N02BA,0,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,1,1
08/01/2018,2018,1,Monday,N02BA,4.2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,1,2
09/01/2018,2018,1,Tuesday,N02BA,5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,1,2
10/01/2018,2018,1,Wednesday,N02BA,6,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,1,2
11/01/2018,2018,1,Thursday,N02BA,5.5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,1,2
12/01/2018,2018,1,Friday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,1,2
13/01/2018,2018,1,Saturday,N02BA,3.2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,1,2
14/01/2018,2018,1,Sunday,N02BA,1.2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,1,2
15/01/2018,2018,1,Monday,N02BA,5.1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,1,3
16/01/2018,2018,1,Tuesday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,1,3
17/01/2018,2018,1,Wednesday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,1,3
18/01/2018,2018,1,Thursday,N02BA,4,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,1,3
19/01/2018,2018,1,Friday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,1,3
20/01/2018,2018,1,Saturday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,1,3
21/01/2018,2018,1,Sunday,N02BA,3.4,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,1,3
22/01/2018,2018,1,Monday,N02BA,6,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,1,4
23/01/2018,2018,1,Tuesday,N02BA,4.6,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,1,4
24/01/2018,2018,1,Wednesday,N02BA,4,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,1,4
25/01/2018,2018,1,Thursday,N02BA,4.2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,1,4
26/01/2018,2018,1,Friday,N02BA,0.4,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,1,4
27/01/2018,2018,1,Saturday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,1,4
28/01/2018,2018,1,Sunday,N02BA,5.65,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,1,4
29/01/2018,2018,1,Monday,N02BA,4.25,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,1,5
30/01/2018,2018,1,Tuesday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,1,5
31/01/2018,2018,1,Wednesday,N02BA,4,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,1,5
01/02/2018,2018,2,Thursday,N02BA,6,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,1,5
02/02/2018,2018,2,Friday,N02BA,4,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,1,5
03/02/2018,2018,2,Saturday,N02BA,3.3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,1,5
04/02/2018,2018,2,Sunday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,1,5
05/02/2018,2018,2,Monday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,1,6
06/02/2018,2018,2,Tuesday,N02BA,6.85,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,1,6
07/02/2018,2018,2,Wednesday,N02BA,3.2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,1,6
08/02/2018,2018,2,Thursday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,1,6
09/02/2018,2018,2,Friday,N02BA,4.25,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,1,6
10/02/2018,2018,2,Saturday,N02BA,3.5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,1,6
11/02/2018,2018,2,Sunday,N02BA,7.8,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,1,6
12/02/2018,2018,2,Monday,N02BA,10,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,1,7
13/02/2018,2018,2,Tuesday,N02BA,5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,1,7
14/02/2018,2018,2,Wednesday,N02BA,2.1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,1,7
15/02/2018,2018,2,Thursday,N02BA,0.85,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,1,7
16/02/2018,2018,2,Friday,N02BA,1.2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,1,7
17/02/2018,2018,2,Saturday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,1,7
18/02/2018,2018,2,Sunday,N02BA,7.55,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,1,7
19/02/2018,2018,2,Monday,N02BA,1.7,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,1,8
20/02/2018,2018,2,Tuesday,N02BA,4.2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,1,8
21/02/2018,2018,2,Wednesday,N02BA,9.5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,1,8
22/02/2018,2018,2,Thursday,N02BA,3.15,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,1,8
23/02/2018,2018,2,Friday,N02BA,1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,1,8
24/02/2018,2018,2,Saturday,N02BA,7,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,1,8
25/02/2018,2018,2,Sunday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,1,8
26/02/2018,2018,2,Monday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,1,9
27/02/2018,2018,2,Tuesday,N02BA,3.4,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,1,9
28/02/2018,2018,2,Wednesday,N02BA,5.1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,1,9
01/03/2018,2018,3,Thursday,N02BA,1.05,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,1,9
02/03/2018,2018,3,Friday,N02BA,9.5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,1,9
03/03/2018,2018,3,Saturday,N02BA,8.15,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,1,9
04/03/2018,2018,3,Sunday,N02BA,4,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,1,9
05/03/2018,2018,3,Monday,N02BA,6.1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,1,10
06/03/2018,2018,3,Tuesday,N02BA,5.85,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,1,10
07/03/2018,2018,3,Wednesday,N02BA,4,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,1,10
08/03/2018,2018,3,Thursday,N02BA,4,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,1,10
09/03/2018,2018,3,Friday,N02BA,4.2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,1,10
10/03/2018,2018,3,Saturday,N02BA,4,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,1,10
11/03/2018,2018,3,Sunday,N02BA,5.6,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,1,10
12/03/2018,2018,3,Monday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,1,11
13/03/2018,2018,3,Tuesday,N02BA,5.2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,1,11
14/03/2018,2018,3,Wednesday,N02BA,0,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,1,11
15/03/2018,2018,3,Thursday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,1,11
16/03/2018,2018,3,Friday,N02BA,1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,1,11
17/03/2018,2018,3,Saturday,N02BA,3.15,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,1,11
18/03/2018,2018,3,Sunday,N02BA,4.3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,1,11
19/03/2018,2018,3,Monday,N02BA,0,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,1,12
20/03/2018,2018,3,Tuesday,N02BA,9,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,1,12
21/03/2018,2018,3,Wednesday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,1,12
22/03/2018,2018,3,Thursday,N02BA,1.55,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,1,12
23/03/2018,2018,3,Friday,N02BA,5.15,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,1,12
24/03/2018,2018,3,Saturday,N02BA,5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,1,12
25/03/2018,2018,3,Sunday,N02BA,3.2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,1,12
26/03/2018,2018,3,Monday,N02BA,0.2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,1,13
27/03/2018,2018,3,Tuesday,N02BA,5.1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,1,13
28/03/2018,2018,3,Wednesday,N02BA,1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,1,13
29/03/2018,2018,3,Thursday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,1,13
30/03/2018,2018,3,Friday,N02BA,9,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,1,13
31/03/2018,2018,3,Saturday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,1,13
01/04/2018,2018,4,Sunday,N02BA,0,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,2,13
02/04/2018,2018,4,Monday,N02BA,6.3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,2,14
03/04/2018,2018,4,Tuesday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,2,14
04/04/2018,2018,4,Wednesday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,2,14
05/04/2018,2018,4,Thursday,N02BA,5.4,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,2,14
06/04/2018,2018,4,Friday,N02BA,4.2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,2,14
07/04/2018,2018,4,Saturday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,2,14
08/04/2018,2018,4,Sunday,N02BA,0,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,2,14
09/04/2018,2018,4,Monday,N02BA,6,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,2,15
10/04/2018,2018,4,Tuesday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,2,15
11/04/2018,2018,4,Wednesday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,2,15
12/04/2018,2018,4,Thursday,N02BA,3.5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,2,15
13/04/2018,2018,4,Friday,N02BA,5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,2,15
14/04/2018,2018,4,Saturday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,2,15
15/04/2018,2018,4,Sunday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,2,15
16/04/2018,2018,4,Monday,N02BA,0.25,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,2,16
17/04/2018,2018,4,Tuesday,N02BA,0.15,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,2,16
18/04/2018,2018,4,Wednesday,N02BA,3.25,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,2,16
19/04/2018,2018,4,Thursday,N02BA,1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,2,16
20/04/2018,2018,4,Friday,N02BA,0,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,2,16
21/04/2018,2018,4,Saturday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,2,16
22/04/2018,2018,4,Sunday,N02BA,3.5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,2,16
23/04/2018,2018,4,Monday,N02BA,1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,2,17
24/04/2018,2018,4,Tuesday,N02BA,6,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,2,17
25/04/2018,2018,4,Wednesday,N02BA,5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,2,17
26/04/2018,2018,4,Thursday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,2,17
27/04/2018,2018,4,Friday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,2,17
28/04/2018,2018,4,Saturday,N02BA,2.05,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,2,17
29/04/2018,2018,4,Sunday,N02BA,6,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,2,17
30/04/2018,2018,4,Monday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,2,18
01/05/2018,2018,5,Tuesday,N02BA,1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,2,18
02/05/2018,2018,5,Wednesday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,2,18
03/05/2018,2018,5,Thursday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,2,18
04/05/2018,2018,5,Friday,N02BA,5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,2,18
05/05/2018,2018,5,Saturday,N02BA,5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,2,18
06/05/2018,2018,5,Sunday,N02BA,0.25,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,2,18
07/05/2018,2018,5,Monday,N02BA,0,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,2,19
08/05/2018,2018,5,Tuesday,N02BA,1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,2,19
09/05/2018,2018,5,Wednesday,N02BA,7,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,2,19
10/05/2018,2018,5,Thursday,N02BA,6,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,2,19
11/05/2018,2018,5,Friday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,2,19
12/05/2018,2018,5,Saturday,N02BA,5.15,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,2,19
13/05/2018,2018,5,Sunday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,2,19
14/05/2018,2018,5,Monday,N02BA,1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,2,20
15/05/2018,2018,5,Tuesday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,2,20
16/05/2018,2018,5,Wednesday,N02BA,2.5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,2,20
17/05/2018,2018,5,Thursday,N02BA,3.5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,2,20
18/05/2018,2018,5,Friday,N02BA,6,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,2,20
19/05/2018,2018,5,Saturday,N02BA,1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,2,20
20/05/2018,2018,5,Sunday,N02BA,1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,2,20
21/05/2018,2018,5,Monday,N02BA,2.15,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,2,21
22/05/2018,2018,5,Tuesday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,2,21
23/05/2018,2018,5,Wednesday,N02BA,0,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,2,21
24/05/2018,2018,5,Thursday,N02BA,5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,2,21
25/05/2018,2018,5,Friday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,2,21
26/05/2018,2018,5,Saturday,N02BA,7,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,2,21
27/05/2018,2018,5,Sunday,N02BA,5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,2,21
28/05/2018,2018,5,Monday,N02BA,1.2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,2,22
29/05/2018,2018,5,Tuesday,N02BA,3.3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,2,22
30/05/2018,2018,5,Wednesday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,2,22
31/05/2018,2018,5,Thursday,N02BA,1.35,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,2,22
01/06/2018,2018,6,Friday,N02BA,4,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,2,22
02/06/2018,2018,6,Saturday,N02BA,4,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,2,22
03/06/2018,2018,6,Sunday,N02BA,1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,2,22
04/06/2018,2018,6,Monday,N02BA,6,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,2,23
05/06/2018,2018,6,Tuesday,N02BA,1.05,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,2,23
06/06/2018,2018,6,Wednesday,N02BA,0.15,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,2,23
07/06/2018,2018,6,Thursday,N02BA,0.25,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,2,23
08/06/2018,2018,6,Friday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,2,23
09/06/2018,2018,6,Saturday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,2,23
10/06/2018,2018,6,Sunday,N02BA,5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,2,23
11/06/2018,2018,6,Monday,N02BA,3.1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,2,24
12/06/2018,2018,6,Tuesday,N02BA,4,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,2,24
13/06/2018,2018,6,Wednesday,N02BA,1.2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,2,24
14/06/2018,2018,6,Thursday,N02BA,1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,2,24
15/06/2018,2018,6,Friday,N02BA,0.3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,2,24
16/06/2018,2018,6,Saturday,N02BA,5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,2,24
17/06/2018,2018,6,Sunday,N02BA,6,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,2,24
18/06/2018,2018,6,Monday,N02BA,2.1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,2,25
19/06/2018,2018,6,Tuesday,N02BA,4,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,2,25
20/06/2018,2018,6,Wednesday,N02BA,2.5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,2,25
21/06/2018,2018,6,Thursday,N02BA,4,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,2,25
22/06/2018,2018,6,Friday,N02BA,4.15,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,2,25
23/06/2018,2018,6,Saturday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,2,25
24/06/2018,2018,6,Sunday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,2,25
25/06/2018,2018,6,Monday,N02BA,0,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,2,26
26/06/2018,2018,6,Tuesday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,2,26
27/06/2018,2018,6,Wednesday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,2,26
28/06/2018,2018,6,Thursday,N02BA,4,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,2,26
29/06/2018,2018,6,Friday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,2,26
30/06/2018,2018,6,Saturday,N02BA,7,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,2,26
01/07/2018,2018,7,Sunday,N02BA,1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,3,26
02/07/2018,2018,7,Monday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,3,27
03/07/2018,2018,7,Tuesday,N02BA,1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,3,27
04/07/2018,2018,7,Wednesday,N02BA,3.5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,3,27
05/07/2018,2018,7,Thursday,N02BA,4,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,3,27
06/07/2018,2018,7,Friday,N02BA,1.25,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,3,27
07/07/2018,2018,7,Saturday,N02BA,7,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,3,27
08/07/2018,2018,7,Sunday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,3,27
09/07/2018,2018,7,Monday,N02BA,4,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,3,28
10/07/2018,2018,7,Tuesday,N02BA,4,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,3,28
11/07/2018,2018,7,Wednesday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,3,28
12/07/2018,2018,7,Thursday,N02BA,7,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,3,28
13/07/2018,2018,7,Friday,N02BA,1.15,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,3,28
14/07/2018,2018,7,Saturday,N02BA,0,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,3,28
15/07/2018,2018,7,Sunday,N02BA,3.5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,3,28
16/07/2018,2018,7,Monday,N02BA,1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,3,29
17/07/2018,2018,7,Tuesday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,3,29
18/07/2018,2018,7,Wednesday,N02BA,5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,3,29
19/07/2018,2018,7,Thursday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,3,29
20/07/2018,2018,7,Friday,N02BA,5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,3,29
21/07/2018,2018,7,Saturday,N02BA,0.3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,3,29
22/07/2018,2018,7,Sunday,N02BA,0,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,3,29
23/07/2018,2018,7,Monday,N02BA,2.1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,3,30
24/07/2018,2018,7,Tuesday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,3,30
25/07/2018,2018,7,Wednesday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,3,30
26/07/2018,2018,7,Thursday,N02BA,5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,3,30
27/07/2018,2018,7,Friday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,3,30
28/07/2018,2018,7,Saturday,N02BA,1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,3,30
29/07/2018,2018,7,Sunday,N02BA,2.1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,3,30
30/07/2018,2018,7,Monday,N02BA,5.3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,3,31
31/07/2018,2018,7,Tuesday,N02BA,3,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,3,31
01/08/2018,2018,8,Wednesday,N02BA,1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,3,31
02/08/2018,2018,8,Thursday,N02BA,0,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,3,31
03/08/2018,2018,8,Friday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,3,31
04/08/2018,2018,8,Saturday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,3,31
05/08/2018,2018,8,Sunday,N02BA,5,Analgesic (salicylic acid),C,E,Aspirin group,C-E,6,1,3,31
06/08/2018,2018,8,Monday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,0,0,3,32
07/08/2018,2018,8,Tuesday,N02BA,8,Analgesic (salicylic acid),C,E,Aspirin group,C-E,1,0,3,32
08/08/2018,2018,8,Wednesday,N02BA,2,Analgesic (salicylic acid),C,E,Aspirin group,C-E,2,0,3,32
09/08/2018,2018,8,Thursday,N02BA,1,Analgesic (salicylic acid),C,E,Aspirin group,C-E,3,0,3,32
10/08/2018,2018,8,Friday,N02BA,4,Analgesic (salicylic acid),C,E,Aspirin group,C-E,4,0,3,32
11/08/2018,2018,8,Saturday,N02BA,6,Analgesic (salicylic acid),C,E,Aspirin group,C-E,5,1,3,32
